0	0	0	1	1	1
Dars	38.72	38.85	43.74	31.57	32.16	39.63
Nmt1	52.05	52.45	55.39	58.5	50.82	55.12
Ociad1	110.61	106.58	98.51	92.33	91.93	101.37
6720489N17Rik	0.33	1.13	0.86	1.14	1.29	0.82
Brwd3	0.94	0.71	0.58	1.1	1.01	0.72
Usp4	32.42	30.92	34.95	37.92	34.51	32.87
En2	0	0.03	0	0	0.04	0
Piezo2	0.21	0.29	0.24	0.71	0.55	0.14
Mutyh	0.46	0.88	0.85	1.06	0.78	0.72
Fam25c	8.07	4.88	7.64	4.05	4.49	20.49
Stc2	1.17	1.61	1.28	3.5	2.29	0.79
Kbtbd6	0.03	0.06	0	0.07	0.12	0.17
V1ra8	0	0	0	0	0	0.11
Zfyve27	7.08	7.98	6.81	6.96	7.73	6.81
Phkb	14.54	9.37	11.62	4.9	6.64	8.67
Scaf11	12.53	14.99	13.9	12.96	12.7	12.8
Tbc1d5	4.74	4.51	4.85	3.98	3.89	4.2
Pilrb2	0	0.23	0.08	17.13	2.1	0.43
Zbed5	0.77	1.95	0.67	0.85	1.02	1.04
Negr1	0.23	0.49	0.42	0.46	0.18	0.38
Gm14149	0.27	0.52	0.47	0.24	0.12	0.41
Elac2	12.69	10.59	13.01	7.9	9.19	10.87
Ccnf	0.26	0.24	0.14	1.26	0.67	0.16
Gm4064	0	0.02	0	0	0	0
LOC102636989	0	0	0.06	0	0	0.06
Cd300lg	20.74	15.72	24.99	11.5	6.45	19.06
Ppef1	0.03	0	0	0	0	0
3110082I17Rik	1.87	3.29	3.15	7.19	3.54	3.5
Cutal	20.77	23.99	30.93	11.72	24.41	23.72
Cald1	16.18	21.68	16.44	46.78	25.34	17.98
Rnf103	17.25	20.06	18.68	18.89	23.01	18.34
Sec24b	10.68	8.2	9.03	10.09	9.48	8.55
Eif2ak3	13.38	9.46	9.18	9.74	11.08	9.02
Tpcn2	1.35	1.83	1.57	7.53	2.64	2.63
Spred3	1.33	1.86	1.08	4.07	2.19	1.55
Ccdc184	0.07	0.16	0.04	0.69	0.16	0.07
Hoxb4	10.04	11.1	8.46	9.11	10.21	8.38
Hmgb3	24.13	26.29	29.31	24.94	41.67	30.92
Gm13309	0	0	0.16	3.68	1.12	0.68
Faap100	5.48	7.21	7.18	8.52	6.35	5.3
Vangl2	0.38	0.61	0.49	0.97	0.76	0.52
Efnb1	9.79	10.2	8.12	12.8	9.26	9.11
Wdr86	0.24	0.96	1.05	0.46	0.55	0.98
Ctbp1	61.24	68.22	75.45	88.67	78.99	72.28
Fam111a	0.84	0.99	0.87	5.64	2.77	0.88
Chrna4	11.9	11.4	11.64	3.29	5.8	7.34
Hsd3b4	121.91	57.46	129.48	11.02	54.01	81.27
Cip2a	0.6	0.76	0.57	1.3	1.56	0.69
Lrrc8c	2.84	1.99	1.8	4.48	1.72	2
Ktn1	7.16	11.02	8.29	10.26	10.77	8.89
Mob3a	4.01	4.72	4.14	18.53	10.43	5.01
Anapc7	17.29	19.71	20.42	18.9	21.86	23.19
Wfdc3	0.15	0	0	0.27	0	0.17
Lpl	67.86	59.42	51.98	31.84	10.09	30.71
Catspere2	1.15	1.06	1.01	0.56	0.63	0.9
Pcdhgb8	0.08	0.12	0.11	0.39	0.28	0.22
Klrc3	0.03	0.1	0.06	0	0	0.03
Grip1	1.05	1.06	0.61	1.33	1.33	0.71
Fbxl13	0	0	0	0.09	0	0
Btrc	6.6	7.56	7.57	5.09	5.5	6.32
Ak8	0.11	0.12	0.16	0.05	0.24	0.05
Htra4	0.26	0.91	0.68	0.94	0.44	0.53
Aip	31.62	33.88	40.25	40.74	32.02	32.48
Procr	0.89	2.08	0.96	10.86	1.26	1.36
Rbmxl1	13.93	13.85	12.73	18.44	15.5	13.93
Epha2	5.06	3.73	3.72	8.86	9.01	4.16
Ndufs3	300.11	310.73	297.57	230.4	207.58	306.76
Chp2	0.08	0	0.08	0.07	0	0.08
Shisa3	3.35	2.66	2.53	4.49	1.42	2.96
Gabrp	0.03	0.03	0	7.82	3.83	1.42
Cttnbp2	3.14	3.17	2.34	1.54	2.46	2.15
Nus1	122.92	64.5	85.04	40.04	68.57	75.24
Map4	16.96	19.6	18.39	28.76	29.08	18.8
Exoc2	5.66	7.27	7.69	7.63	7.4	8.56
Pcdhgb4	0.68	1.06	0.89	1.19	0.94	1
Hsbp1l1	4.65	4.93	5.71	2.16	1.42	4.56
Hist1h4i	6.9	3.84	8.19	11.27	5.77	4.62
Espnl	0.07	0.27	0.21	0.09	0.05	0.12
Thap7	15.42	17.6	18.59	19.3	19.02	17.55
Mnat1	8.21	11.57	9.33	11.44	8.35	7.79
Pdia2	0.1	0.78	0.1	0.39	0.09	0.19
Kctd12b	1.68	1.72	1.63	2.02	1.44	1.92
Slc4a11	6.19	4.61	7.56	4.89	3.71	4.56
Snrk	20.79	17.6	15.03	17.75	15.47	15.63
Zfp970	6.5	9.72	7.25	4.52	7.69	7.01
Ppm1l	4.67	3.39	3.42	2.26	1.65	2.96
Cnst	7.97	7.4	6.98	5.58	5.08	5.73
Ggt6	1.53	4.43	3.37	1.45	2.19	2.94
1700030J22Rik	0.84	0.47	0.89	0.51	0.46	0.56
Col6a5	0.03	0.03	0.01	0.01	0.04	0.01
Scaf8	7.87	8.41	7.94	7.93	7.38	7.57
Ptges	11.55	14.91	9.48	31.66	10.58	10.93
Carmil1	8.78	8.44	9	7.87	9.13	8.31
Slc39a5	32.97	34.7	32.28	8.18	20.15	27.89
Eif6	49.78	56.02	59.97	122.74	128.84	81.37
Ric3	0.97	1.81	2.08	0.49	0.32	1.39
Fpgs	29.55	45.66	32.5	28.85	30.12	46.49
Mid1	2.28	2.66	2.87	2.38	2.28	2.58
Zfp574	6.15	6.1	5.23	5.59	6.35	6.27
Zfp992	1.07	1.47	0.64	4.82	4.11	0.87
Spint1	51.51	61.99	57.63	66.24	64.36	64.09
Khk	555.82	537.42	616.76	266.73	333.87	574.41
H2-Bl	0	0	0.16	0	0	0
Hspb2	2.46	2.5	4.97	6.6	3.97	4.6
Nptx2	0.06	0.04	0	0.09	0	0.16
2810021J22Rik	0.89	1.46	0.97	0.99	1.14	1.1
Afp	0.87	1.32	0.88	0.6	0.74	0.75
Shisa2	0.46	0.56	0.57	0.25	0.18	0.33
Glis3	10.66	10.74	13.36	7.45	8.5	12.51
Zcchc24	1.84	3.16	2.4	6.33	3.41	2.92
Tor1a	14.98	17.85	20.84	24.57	19.51	21.4
Ankrd54	14.94	14.03	15.43	15.72	13.64	14.98
Angptl3	55.96	22.44	32.18	5.21	7.55	16.31
Cipc	14.29	11.63	14.85	9.88	10.45	10.48
Ltb	0.24	0.56	0.95	14.56	7.84	0.73
Pdxp	0.58	0.81	0.52	1.44	1	0.58
Avpi1	16.17	20.49	18.8	21.38	21.03	18.96
Cytip	12.38	14.41	9.14	22.92	8.91	9.6
Cda	177.04	271.81	262.56	175.46	364.91	352.02
Cisd3	129.8	141.42	137.99	93	101.17	139.58
Nagpa	7.15	8.25	8.48	11.64	8.15	7.14
2810006K23Rik	8.26	7.87	9.8	4.84	6.92	5.85
5730507C01Rik	0.17	0.19	0.24	0.39	0.35	0.08
Oit1	0.08	0.72	0.44	9.31	7.48	1.18
Tufm	137.41	104.71	123.05	67.32	84.06	121.91
Dmtn	89.76	74.36	80.46	38.27	48.55	62.98
Slc25a12	45.83	45.78	48.57	33.34	25.17	39.96
Mrpl50	43.92	40.36	46.85	26.21	30.98	38.11
Jaml	0.2	0.56	0.07	10.13	2.76	0.36
Rrm2	3.13	3.12	1.75	8.03	5.59	2.07
Pole2	0.76	1.23	1	1.49	1.01	0.81
Mvb12b	6.83	7.98	10.52	10.53	9.71	8.08
Oprd1	0	0	0	0	0.02	0
Tubg2	0.28	0.6	0.55	0.84	0.5	0.56
Ints1	7.45	5.28	7.49	6.07	5.41	6.48
Pyroxd2	37.93	34.59	40.88	8.94	46.04	41.03
Il13ra1	9.29	13.21	13.34	30.83	18.99	14.2
Smoc1	0.23	0.74	0.75	0.31	1.55	0.53
Cpsf3	22.48	23.83	24.19	21.55	22.97	24.48
Pitpnm1	4.13	5	4.09	13.72	8.14	5.7
Ginm1	79.81	86.25	96.14	88.14	91.36	82.42
Smyd4	3.21	4.9	4.39	2.48	3.11	3.62
Mixl1	0	0	0	0	0	0.04
Farsb	25.12	19.5	25.7	20.12	23.25	27.86
Puf60	52.63	60.49	57.46	70.73	50.24	54.93
Marveld3	12.14	13.76	13.89	9.2	13.48	12.28
Gm8210	0.41	0.28	0.05	0.06	0.58	0.14
Lacc1	0.91	1.47	1.21	13.15	5.17	1.36
Rtn2	1.1	3.15	1.57	4.35	2.4	1.86
Klk1b4	0.56	0.51	0.71	1.39	0.2	0.45
Lypd6	2.76	2.65	4.06	0.84	2.29	2.43
Notch4	4.79	3.55	3.77	5.1	2.08	4.2
Pram1	0.22	0.33	0.15	6.54	0.9	0.43
Hmgcs1	47.5	36.68	48.61	31.15	53.4	76.3
Clint1	38.79	35.96	39.42	40.49	43.94	35.34
Ttbk1	0.37	0.34	0.24	0.22	0.26	0.2
Fndc7	0	0	0	0.06	0.03	0.02
Zdhhc18	10.88	11.67	10.95	33.77	15.32	10.48
Pkn2	10.5	9.71	11.34	6.7	10.2	8.23
Rrp12	2.23	2.36	2.11	2.45	2.64	3
Toe1	6.49	8.5	6.51	7.78	7.76	7.75
Pogz	4.68	4.15	4.14	3.33	4.05	3.75
Gm46731	0.72	1.07	1.07	1.1	1.96	1.4
Hba-a1	775.43	688.96	2996.55	1042.04	215.95	434
Hist1h2ak	0	0	0	0.18	0	0
Hsd3b1	1.27	1.92	1.02	1.04	1.63	1.77
Cryba2	0	0	0.14	0	0	0.14
Pfn3	52.79	36.04	49.33	5.36	63.92	54.93
Cmbl	164.08	165.5	198.41	38.15	117.39	204.26
Pigo	9.46	9.11	9.46	8.04	8.86	9.18
Pgpep1l	0.45	0.44	0.71	0.34	0.32	0.55
Slamf8	0	0.33	0.52	2.29	0.54	0.29
Cldn15	10.41	11.38	8.94	14.18	4.83	14.7
Itpk1	7.46	9.23	8.98	11.04	14.44	9.17
Zfp981	0	0	0	0	0	0.03
Kat5	18.51	25.82	19.51	26.6	20.98	21.25
Plcg1	7.23	7.84	7.13	4.51	5.77	7.55
Ccdc125	1.43	1.69	1.56	3.12	2.18	1.07
Tnni1	0.09	0	0	0.15	0.31	0
Mtif3	21.69	21.53	24.25	13.73	17.46	21.28
Cep55	0.15	0.28	0.04	1.22	0.92	0.22
Fam168a	9.39	9.29	9.22	7.97	6.23	6.87
Glg1	17.26	18.15	17.78	18.47	20.39	14.89
Mast3	5.96	6.6	5.28	7.81	5.89	7.06
Ssh1	3.26	3.07	3.36	6.01	4.5	3.11
Ccdc92	5.71	3.99	5.24	4.42	3.52	3.27
Kank3	7.44	7.74	6.95	11.65	7.71	11.57
Chst15	4.8	8.32	4.38	8.23	3.28	4.98
Jmjd8	47.79	54.63	55.76	34.84	38.68	50.13
Fam126b	7	4.39	4.55	1.68	4.68	4.54
2510039O18Rik	23.87	25.04	23.01	29.76	28.5	25
Kif5a	0.33	0.39	0.35	0.25	0.48	0.26
Hadh	396.35	397.35	393.75	167.76	281.09	400.84
Pepd	136.49	89.13	134.48	63.92	84.43	125.83
Rint1	4.1	3.44	3.87	2.73	4.77	3.21
Vtn	0.14	0.33	0.2	0.21	0.09	0.29
Gpc5	0.2	0.26	0.48	0.21	0.06	0.14
Zbtb11	4.43	3.46	3.6	3.33	3.46	3.32
Ppid	22.84	17.43	18.17	17.26	13	16.43
Mrpl10	46.22	48.64	52.28	42.03	40.42	51.75
Zfp367	6.43	7.65	7.57	4.54	6.01	6.94
Ahcyl2	87.19	57.02	76.46	23.28	33.12	57.85
Serpinb6b	8.15	9.4	7.82	23.35	17.82	8.43
4931406C07Rik	425.3	340.57	296.84	77.02	225.98	389.84
Trim6	0.19	0.3	0.11	1.21	0.39	0.22
Hs1bp3	6.81	10.35	8.71	10.48	11.86	7.48
Gcm1	1.34	0.65	1.37	0.33	0.47	1.14
Csnk2a1	28.26	24.6	26.01	23.9	24.02	23.83
Suv39h1	4.03	3.91	4.42	5.13	7.98	5.1
Arhgap44	3.82	4.03	3.95	3.73	3.48	2.55
Prob1	11.39	8.06	9.63	5.68	9.72	16.5
Mapk11	1.4	1.23	1.69	8.46	4.05	1.8
Rflnb	8.82	11.19	12.65	13.95	11.31	10.19
Tff3	0.51	0	0	0	0	0.25
Sft2d1	20.01	16.88	27.14	35.98	34.46	26.22
Ankrd7	0.08	0.05	0.09	0.25	0.12	0.11
Kcna6	0.03	0	0.04	0.06	0.02	0.03
Tmem196	0	0.02	0.05	0.06	0.04	0.04
Drosha	13.09	13.01	12.64	10.71	11.78	11.32
Sf3b5	32.31	27.65	26.98	32.55	26.29	23.88
Nol10	3.54	4.34	4.1	3.39	4.12	4.58
Utp14a	5.4	7.27	4.22	9.98	9.05	5.57
Myom3	0.04	0.23	0.08	0.12	0.19	0.18
Rbm39	82.01	74.61	65.59	93.42	75.3	70.81
Lamp3	0	0	0	0.02	0	0
Bank1	0	0.03	0.08	0.41	0.23	0.06
Ube2o	5.57	5.53	5.86	7.1	4.6	5.88
Rex2	0.21	0.02	0	0.28	0	0
Tmem141	16.84	23.75	23.98	24.39	19.27	22.59
Ccdc68	7.07	8.69	7.16	8.75	6.36	6.69
Snx14	15.05	13.95	15.06	10.88	10.78	11.26
Fyb2	1.05	2.61	1.85	4.95	11.06	2.86
Tbpl2	0	0.06	0	0	0	0
Ppm1j	0.44	1.36	0.99	6.49	3.18	2.92
Sugct	52.21	48.59	57.6	8.19	34.59	55.46
Tlk2	14.76	16.89	14.75	14.95	18.99	15.89
Fbxw5	37.13	39.15	46.62	37.97	40.75	43.33
Ccdc180	0.13	0.05	0.13	0.08	0.03	0.14
Pdgfra	2.72	4.96	2.74	8.35	2.96	3.82
Baat	1.58	1.03	1.13	0.27	1.37	1.7
Dlgap3	0.2	0.09	0.17	0.18	0	0.06
Sh3bp4	10.96	11.07	8.59	12.48	11.21	9.61
Csmd2	0	0	0	0	0.01	0
Olfr78	0.28	0.21	0.23	0.31	0.28	0.34
Hibch	39.33	36.49	44.42	17.01	22.94	33.7
Syap1	52.65	43.45	50.43	39.11	40.49	41.9
Srp54a	17.66	12.95	14.36	18.12	13.97	12.11
Ugt2b38	82.6	46.24	87.22	20.18	182.64	135.91
Elf2	11.28	12.28	9.38	18.52	10.52	9.74
Trim15	0.04	0.1	0.23	0.37	0.16	0.09
Fam71f1	0	0	0	0.25	0	0
Impg2	0.34	0.12	0.23	0.11	0.28	0.17
Dpp10	0	0	0.02	0.02	0	0
Rgs5	20.65	20.01	14.29	29.68	14.59	12.43
Ppip5k1	10.13	10.33	11.12	8.19	8.58	11.5
St5	10.67	16.59	10.31	18.86	13.13	12.56
Kcnk2	0.3	0.61	0.36	0.44	0.14	0.29
Mkln1	22.78	20.64	21.31	16.49	16.02	20.93
LOC108168680	0.02	0.01	0	0	0	0.02
Zc3h7a	13.97	11.66	10.47	21.14	19.09	11.23
Tmem59l	0	0.07	0	0.26	0.35	0.11
Cerk	6.69	6.61	5.33	15.34	7.03	4.86
Bmp15	0.31	0.78	0.3	0.19	0.42	0.13
Myocd	0.03	0.09	0.08	0.16	0.1	0.04
Olfr1318	0.08	0.09	0.08	0.07	0.14	0
Nol9	7.48	7.25	9.73	5.48	8.81	8.56
Trpc2	0.49	0.5	0.51	0.71	0.43	0.6
Slfn8	0.25	0.78	0.44	1.01	1.07	0.31
Adamts16	0.49	1.17	0.32	0.64	1.43	0.82
Pcdh8	0.13	0.02	0	0.19	0.5	0.06
Axin1	14.93	13.95	16.17	15.71	16.22	15.63
Cdk2ap1	34.62	36.59	40.84	57.58	41.74	36.15
Fhod3	10.74	8.47	9.65	7.44	6.94	5.92
Gdf7	0	0	0.06	0.11	0	0
Sumo3	31.99	36.75	35.21	45.01	40.99	33.47
Tead4	0.11	0.15	0.32	0.32	0.05	0.19
Arv1	2.43	3.39	2.86	3.87	4.28	3.46
Nfkbiz	3.98	4.2	2.81	55.12	15.89	5.82
Tent4b	16.72	12.56	12.95	9.19	12.13	13
Crybg1	1.97	3.72	3.09	3.77	4.38	3.01
Wdcp	2.59	1.69	2.41	1.2	1.26	1.61
Prkdc	1.98	2.14	2.11	1.55	1.81	2.21
Kremen1	8.95	8.61	9.3	10.23	7.5	8.81
Mcf2	0	0	0	0.02	0	0
Frg2f1	2.83	2.7	2.76	1.6	1.79	2.17
Pik3r3	7.29	6.64	7.32	5.44	6.37	5.42
Ager	0.77	1.92	0.91	3.68	1.59	1.52
Zbtb8a	1.22	2.45	1.28	2.24	1.55	1.62
Psmd6	54.82	51.4	53.69	52.05	55.48	54.54
Sgce	3.86	5.96	5.39	9.92	4.33	5.91
Gfap	0.06	0.1	0.13	0.05	0.03	0.12
Nmt2	6.06	5.16	5.1	5.37	4.74	4.33
Smarcc2	23.89	28.12	27.91	22.7	23.84	25.75
Med23	6.55	4.82	5.97	5.38	4.67	4.8
Col3a1	1.72	3.23	1.55	62.06	29.79	8.24
Dpep3	0	0.11	0	0.81	0.4	0
Gm2564	0.07	0.52	0	1.78	0	0.22
Snn	26.46	39.63	38.69	19.34	46.54	29.27
Zfp354c	1.21	1.53	1	0.85	0.69	1.05
Ift43	17.13	25.25	21.41	29.9	27.55	24.91
LOC101056296	0	0.06	0	0	0.18	0
Hhla1	0	0	0	0.03	0	0
4930502E18Rik	0.5	0.66	0.08	0.57	1.66	1.15
Cfap77	0	0.11	0.31	0.13	0.18	0.1
Popdc2	0.04	0.14	0.09	0.37	0.24	0.04
Rplp1	770.9	1038.31	795.49	1638.27	1077.42	1035.81
Myl7	7.99	8.43	4.29	15.52	3.14	8.97
Bcl6b	1.82	1.85	1.67	1.78	1.65	1.54
Ankrd1	1.71	2.07	1.5	5.18	6.48	4.5
Pcolce2	1.3	0.51	1.37	0.52	0.84	0.89
Ilvbl	21.32	24.97	23.11	18.49	21.34	24.89
Sik2	5.98	5.66	6.01	5	6.22	6.33
Ruvbl2	14.96	12.06	15.34	24.1	13.45	12.63
Sgsh	2.75	4.2	4.86	5.24	4.47	3.72
1700007K13Rik	0.47	0.54	0.62	2.93	0.84	0.71
Fan1	1.39	1.63	1.93	0.9	1.45	1.67
Klhl14	3.12	5.32	3.27	2.52	2.28	2.92
H2-T23	51.77	72.45	76.39	55.38	103.71	56.45
Ptma	543.95	615	585.2	956.85	866.05	708.82
Srsf9	19.71	28.73	27.26	33.09	29.2	26.22
Erg	4.16	3.53	5.22	4.21	1.48	3.22
Slitrk5	0	0	0.02	0	0	0
Tmem18	6.72	8.21	7.47	8.5	8.56	8.4
Il22ra2	0	0	0	0	0.03	0
Amot	4.65	5.12	6.21	4.14	8.52	4.59
Atp6v0d2	25.46	20.43	16.58	25.22	19.61	16.08
Rfx4	0.05	0.12	0.05	0	0	0.15
Nobox	0	0	0.05	0.08	0.04	0.04
Arfip2	22.4	20.08	24.24	20	18.25	18.5
Sae1	16.88	16.37	21.6	24.32	23.62	16.58
Fndc8	0.04	0.09	0.13	0.14	0.11	0.12
Cfap97	5.69	5.99	5.95	4.16	5.26	4.93
Exoc3l	1.01	1.01	1.58	1.82	0.96	1
Timp1	0.52	0.98	0.33	184.39	51.93	11.15
Fam221a	0.51	0.47	1.13	1.36	0.53	0.81
Rhof	4.57	6.09	6.61	7.19	2.68	4.18
Rhebl1	1.38	4.14	2.47	3.1	3.29	3.41
Tdrd3	14	16.12	12.3	10.38	9.28	8.14
Tfap2a	2.92	2.97	1.88	3.75	3.12	2.44
Ccdc169	0	0.08	0.09	0.03	0.02	0.11
Il18	2.04	1.85	1.95	4.54	3.84	2.69
Psd3	1.09	1.33	0.76	1.61	1.74	1.05
Tcirg1	7.94	8.84	11.08	46.91	18.77	9.9
Ebag9	16.75	18.36	19.6	11.94	16.29	16.62
Pbrm1	5.19	6.81	5.27	7.04	6.59	5.84
Gpx1	1689.06	2061.87	1766.3	1515.87	2104.89	2179.06
Acsl6	0.06	0.26	0.13	0.2	0.08	0.1
Zkscan6	3.8	4.36	3.39	5.97	4.32	3.14
Gid8	13.63	15.68	16.09	16.39	14.65	14.16
Lcp1	6.43	7.12	9.31	197.25	23.63	11.67
Stard8	25.62	28.32	24.91	13.43	13.72	18.24
Snx33	3.85	4.14	3.21	4.27	4.03	3.85
Gpcpd1	4.67	7.45	5.38	25.21	8.67	5.6
Ccdc58	12.38	16.68	15.1	16.22	12.76	15.76
Fam228a	0.17	0.03	0.38	0.1	0.1	0.06
Ubn1	9.63	11.08	9.46	8.72	10.01	8.95
App	403.49	343.01	361.72	329.87	281.84	336.78
Raet1d	0	0	0	1.3	0	0.07
Atp6v0c	594.42	651.69	609.29	779.16	700.81	623.47
Ankle2	6.2	6.88	6.88	6.47	5.33	5.91
Il34	4.73	9.51	6.84	49.13	37.52	14.48
Tff2	0	0.21	0	0.16	0.82	0
Pum1	12.12	10.92	8.44	9.55	10.09	11.44
BB287469	0.16	0	0	0	0	0
Senp1	2.96	2.93	3.09	3.8	3.6	3.76
Rhag	0.04	0	0	0.09	0.03	0
Hist1h2bm	0	0	0	0.2	0	0
Dppa5a	0	0	0	0	0	0.16
Ppox	15.88	15.39	19.97	16.28	15.92	18.12
Galr3	0.07	0.64	0	0.18	0.07	0.07
Txnrd3	6.26	10.07	10.88	6.69	15.01	9.75
Dcaf7	15.41	14.55	16.55	15.4	15.18	13
Polk	2.91	2.91	2.89	5.15	3.36	2.74
Dck	1.55	1.63	1.39	3.35	2.58	2.07
Rexo4	14.27	11.05	12.68	11.7	14.27	15.59
Ckap4	4.67	5.34	3.68	30.3	10.28	6.1
Prx	0.52	0.38	0.56	0.67	0.46	0.49
Cbr1	218.91	226.35	229.67	165.21	201.44	166.69
Dscc1	0.15	0.04	0.07	0.28	0.31	0.11
Rnf111	5.92	5.53	6.58	7.51	6.42	5.48
Knl1	0.06	0.03	0.01	0.13	0.15	0.02
Vmn1r19	0	0	0	0	0.09	0.1
Pitx1	0.04	0	0.08	0.07	0	0
Sfrp1	55.37	57.76	52.07	31.23	21.15	21.66
Mfn2	44.24	40.16	45.07	26.14	27.2	36.09
AA467197	0.8	1.98	1.17	218.34	17.6	5.2
Csf2	0	0	0.09	1.01	0.54	0.09
Fancm	0.87	1.17	0.84	0.73	0.89	1.2
Cog2	16.09	14.56	16.63	14.84	12.07	17.8
Tatdn2	19.2	22.1	21.84	24.48	21.36	19.79
Setd5	8.03	6.3	6.67	10.09	6.95	6.59
Ptgds	16.34	21.92	23.69	36.96	18.58	11.05
Klk13	0	0	0	0	0	0.05
Sptbn5	0.07	0.04	0.08	0.1	0.03	0.05
Ccdc106	1.1	2.85	1.11	2.29	1.38	1.58
Emc9	11.56	22.1	19.94	11.99	12.36	15.34
Rad9a	4.37	5.16	5.52	9.01	7.04	5.35
Nsun4	7.71	7.96	7.8	5.56	4.84	7.31
Iqub	0.06	0.13	0	0.05	0.05	0
Rpl10	1151.35	1308.75	1238.77	1637.76	1367.29	1336.44
Elmod1	0.65	0.97	0.81	0.08	0.19	0.66
Mip	0.04	0.09	0	0.1	0.03	0.04
Cacna1b	0	0	0	0.11	0.01	0
Gys1	22.64	20.24	19.16	24.08	16.24	22.45
C1galt1c1	27.05	21.47	25.96	16.05	21.14	20.08
2600014E21Rik	0.02	0	0.01	0.02	0	0
4833423E24Rik	0	0	0	0.18	0	0
Gm10406	0.08	0	0.13	0.42	0.35	0.16
Rnd3	5.63	4.47	4.31	10.45	9.44	6.79
Socs6	7.64	6.97	6.75	5.95	8.54	6.96
Ankrd40	39.16	40.59	43.36	32.07	24.55	35.4
Zfp213	3.91	5.58	3.87	3.5	3.36	3.75
Zscan30	4.25	4.13	4.78	3.8	5.68	3.08
Abhd6	34.41	36.96	33.96	22.63	30.47	29.04
Fam216a	13.22	14.78	12.59	14.6	12.36	17.25
Fryl	4.99	4.1	3.83	3.59	4.25	3.53
Rgs3	6.59	8.98	9.04	11.3	6	6.56
Sptlc2	18.43	22.95	20.34	30.97	50.03	28.42
Fam117a	9.13	5.22	8.2	5.42	4.27	6.99
Tent2	11.77	9.9	10.22	14.26	11.95	10.67
Drap1	96.31	104.63	122.57	132.59	113.53	120.49
Mgll	45.65	48.51	40.36	37.03	21.33	43.05
H2-T24	3.83	2.96	2.5	2.56	1.56	2.69
Coq10a	19.82	22.36	19.9	14.36	22.26	23.01
Atp5k	539.22	521.76	584.21	439.4	299.75	567.78
Vwf	0.4	0.7	0.52	1.15	0.49	0.73
Snap23	39.92	27.27	38.17	31.63	34.32	28.92
Calb2	0	0	0	3.15	0	0
Cacna1f	0	0.02	0	0.08	0.03	0
Stk24	26.6	24.17	26.82	37.34	22.37	23.87
Rasgef1b	3.95	2.97	3.15	5.06	2.5	2.68
Mefv	0	0	0	12.22	0.44	0.04
Pdp2	11.58	14.93	18.27	3.69	12.27	11.59
Gm42102	9.36	6.03	4.54	5.17	10.18	8.26
Klhl1	0	0	0	0.02	0	0
Gm4969	0	0.05	0	0.07	0.04	0
Selenov	0	0	0	0.06	0	0
Tmem179b	23.62	32.59	32.91	34.5	23.93	30.96
Oas1a	1.93	2.57	1.88	6.44	8.43	3.62
6-Sep	3.92	4.54	3.49	3.4	2.11	2.4
Eno1b	0	0	0	0	0.07	0
Rab21	38.89	36.76	36.11	34.43	34.74	32.75
Gde1	130.72	133.28	136.57	192.09	105.59	124.47
Ankrd13c	43.47	28.89	41.8	15.6	23.79	32.56
Stk16	65.4	49.43	65.87	40.8	47.11	59.12
Rnmt	6.56	5.69	5.17	6.39	7.91	6.02
Esco1	5.05	6.28	4.75	7.37	7.07	4.95
Echs1	164.17	152.62	177.85	78.56	129.07	166.54
Cma1	0	0	0	0.87	0.51	0
S100a3	0	0	0	0.51	0.39	0
Fos	1.3	1.36	1.5	29.59	3.7	2.24
Serpina3g	0.43	3.28	0.72	70.31	15.88	3.91
Il11ra1	31.49	38.91	41.61	31.55	28.16	33.63
Ttc13	8.79	8.45	8.25	11.24	12.89	8.19
Krt14	0.08	0	0	21.79	9.15	3.78
Tet1	0.15	0.23	0.23	0.1	0.12	0.21
Duoxa1	0	0	0	0.19	0.16	0.06
Acaa1b	172.74	303.76	235.21	91.58	372.4	299.05
Rnf183	20.23	33.48	29.33	23.19	44.17	23.41
Emg1	32.63	35.28	33.03	33.64	29.21	32.19
Pheta2	0.18	0.24	0.06	0.71	0.19	0.09
Cenpk	0.8	0.41	0.77	1.42	1.55	0.77
Btg2	10.89	12.62	10.81	62.22	17.77	16.58
Ccdc122	0.52	1.35	0.69	3.27	2.28	0.93
Cyp51	19.89	7.89	48.6	5.69	12.77	19.72
Ppp2r5e	26.56	19.02	20.83	11.21	16.32	18.13
Ech1	561.64	638.18	553.55	391.3	408.1	715.32
Gabarapl2	166.86	159.16	163.58	139.02	130.1	158.83
Hbs1l	26.31	23.2	25.44	22.59	21.47	21.83
Scpep1	70.54	69.78	67.39	54.67	72.47	74.55
Dnajc18	8.69	7.65	8.61	4.63	5.97	8.13
Il2ra	0.2	0.16	0.23	0.54	0.73	0.16
Pole4	11.78	11.79	15.55	15.28	13.43	12.93
Cd68	1.4	5.3	3.77	168.78	38.73	6.5
Cd8b1	0	0.63	0.19	1.03	1.03	0.3
Alox12e	1.17	0	1.61	0.89	0.51	0.18
Rps14	699.52	926.67	706.04	1502.85	1031.07	932.83
Tacstd2	37.34	44.82	38.19	80.87	59.18	59.6
Tmem217	0.2	0	0.71	0.1	0	0.22
Igsf6	0.39	1.38	0.57	39.48	4.67	0.91
Sdr39u1	64.01	58.4	68.49	42.92	48	71.6
R3hdm1	13.95	10.19	11.28	10.07	11.08	10.63
Luzp1	9.58	8.66	6.67	9.06	7.34	7.19
